name,cgpa
cmc,9.410000
cmd,6.350000
cme,5.970000
cmf,8.940000
cmg,9.330000
cmh,6.810000
cmi,8.080000
cmj,8.840000
cmk,8.450000
cml,7.390000
cmm,9.670000
cmn,7.700000
cmo,5.240000
cmp,5.960000
cmq,7.710000
cmr,8.890000
cms,5.500000
cmt,5.450000
cmu,8.790000
cmv,7.350000
cmw,8.420000
cmx,5.630000
cmy,8.170000
cmz,8.440000
cna,6.920000
cnb,9.380000
cnc,9.310000
cnd,9.950000
cne,6.500000
cnf,5.200000
cng,8.940000
cnh,9.540000
cni,9.850000
cnj,8.970000
cnk,6.930000
cnl,5.020000
cnm,8.940000
cnn,5.440000
cno,8.910000
cnp,9.290000
cnq,6.730000
cnr,7.380000
cns,9.200000
cnt,6.090000
cnu,8.810000
cnv,5.340000
cnw,6.350000
cnx,9.340000
cny,9.670000
cnz,8.890000
coa,9.870000
cob,7.510000
coc,5.460000
cod,8.190000
coe,5.650000
cof,5.690000
cog,9.320000
coh,8.120000
coi,7.300000
coj,7.810000
cok,9.030000
col,5.740000
com,5.450000
con,6.160000
coo,6.000000
cop,5.860000
coq,9.370000
cor,7.350000
cos,5.500000
cot,5.630000
cou,9.040000
cov,6.190000
cow,7.340000
cox,7.960000
coy,9.950000
coz,6.130000
cpa,5.580000
cpb,9.450000
cpc,8.730000
cpd,5.400000
cpe,5.990000
cpf,6.180000
cpg,8.320000
cph,9.920000
cpi,5.200000
cpj,6.920000
cpk,9.580000
cpl,6.090000
cpm,6.060000
cpn,6.790000
cpo,6.370000
cpp,5.900000
cpq,7.690000
cpr,9.290000
cps,6.110000
cpt,6.780000
cpu,5.940000
cpv,8.110000
cpw,8.820000
cpx,6.570000
cpy,5.440000
cpz,7.160000
cqa,7.540000
cqb,5.240000
cqc,7.750000
cqd,6.950000
cqe,9.420000
cqf,8.880000
cqg,9.030000
cqh,6.400000
cqi,8.650000
cqj,5.030000
cqk,7.660000
cql,6.350000
cqm,8.110000
cqn,9.910000
cqo,7.090000
cqp,9.780000
cqq,6.980000
cqr,6.300000
cqs,9.840000
cqt,5.750000
cqu,9.500000
cqv,9.840000
cqw,7.990000
cqx,9.730000
cqy,8.270000
cqz,5.690000
cra,8.570000
crb,9.300000
crc,8.570000
crd,6.790000
cre,8.710000
crf,8.220000
crg,7.110000
crh,6.370000
cri,5.530000
crj,9.440000
crk,5.230000
crl,9.320000
crm,8.880000
crn,9.540000
cro,6.460000
crp,8.340000
crq,8.160000
crr,6.630000
crs,5.060000
crt,7.350000
cru,7.510000
crv,8.930000
crw,8.340000
crx,8.390000
cry,8.380000
crz,5.450000
csa,8.010000
csb,5.010000
csc,8.420000
csd,8.580000
cse,9.080000
csf,8.780000
csg,6.030000
csh,7.300000
csi,5.530000
csj,6.130000
csk,5.980000
csl,9.560000
csm,5.570000
csn,8.330000
cso,7.870000
csp,8.110000
csq,8.850000
csr,9.500000
css,6.290000
cst,6.210000
csu,8.470000
csv,7.520000
csw,8.450000
csx,8.300000
csy,6.510000
csz,5.890000
cta,7.860000
ctb,7.260000
ctc,9.750000
ctd,9.290000
cte,8.460000
ctf,9.870000
ctg,8.200000
cth,5.440000
cti,5.180000
ctj,6.040000
ctk,7.720000
ctl,6.190000
ctm,6.300000
ctn,5.610000
cto,7.550000
ctp,5.760000
ctq,8.010000
ctr,7.710000
cts,7.090000
ctt,6.640000
ctu,9.560000
ctv,8.690000
ctw,7.210000
ctx,8.270000
cty,7.310000
ctz,6.160000
cua,7.930000
cub,8.160000
cuc,8.870000
cud,7.630000
cue,5.160000
cuf,9.710000
cug,7.870000
cuh,8.080000
cui,7.340000
cuj,5.580000
cuk,5.060000
cul,5.600000
cum,5.050000
cun,8.030000
cuo,9.820000
cup,8.070000
cuq,8.610000
cur,9.800000
cus,6.040000
cut,7.600000
cuu,7.460000
cuv,9.490000
cuw,6.510000
cux,6.610000
cuy,5.120000
cuz,6.790000
cva,6.120000
cvb,5.440000
cvc,5.270000
cvd,9.940000
cve,5.190000
cvf,7.520000
cvg,9.550000
cvh,7.490000
cvi,8.660000
cvj,5.170000
cvk,5.680000
cvl,8.660000
cvm,5.470000
cvn,7.880000
cvo,6.920000
cvp,7.750000
cvq,7.940000
cvr,5.570000
cvs,5.530000
cvt,6.360000
cvu,6.800000
cvv,7.720000
cvw,6.880000
cvx,9.720000
cvy,5.760000
cvz,6.150000
cwa,8.580000
cwb,5.440000
cwc,8.430000
cwd,8.130000
cwe,7.180000
cwf,9.320000
cwg,7.680000
cwh,9.340000
cwi,6.320000
cwj,9.520000
cwk,6.710000
cwl,5.980000
cwm,7.160000
cwn,5.660000
cwo,5.520000
cwp,8.640000
cwq,8.010000
cwr,7.910000
cws,7.920000
cwt,9.200000
cwu,6.140000
cwv,5.270000
cww,6.750000
cwx,6.220000
cwy,9.180000
cwz,7.850000
cxa,9.790000
cxb,9.620000
cxc,5.370000
cxd,8.100000
cxe,6.270000
cxf,6.380000
cxg,10.000000
cxh,5.300000
cxi,5.280000
cxj,5.610000
cxk,7.360000
cxl,8.410000
cxm,9.660000
cxn,6.960000
cxo,6.420000
cxp,9.330000
cxq,7.260000
cxr,8.520000
cxs,6.010000
cxt,7.200000
cxu,5.540000
cxv,6.000000
cxw,8.200000
cxx,5.770000
cxy,5.110000
cxz,9.800000
cya,7.430000
cyb,5.340000
cyc,6.210000
cyd,8.150000
cye,5.500000
cyf,9.970000
cyg,5.540000
cyh,9.520000
cyi,5.990000
cyj,8.410000
cyk,6.420000
cyl,7.260000
cym,5.830000
cyn,7.700000
cyo,5.540000
cyp,9.670000
cyq,8.230000
cyr,8.630000
cys,6.090000
cyt,7.690000
cyu,5.200000
cyv,7.780000
cyw,6.810000
cyx,8.520000
cyy,7.970000
cyz,8.620000
cza,7.710000
czb,5.780000
czc,6.020000
czd,5.100000
cze,5.160000
czf,7.090000
czg,8.360000
czh,5.050000
czi,6.310000
czj,7.550000
czk,6.300000
czl,5.290000
czm,5.710000
czn,6.920000
czo,9.530000
czp,7.520000
czq,5.380000
czr,8.790000
czs,5.030000
czt,5.900000
czu,9.280000
czv,7.250000
czw,8.650000
czx,9.410000
czy,8.920000
czz,8.070000
daa,7.750000
dab,6.780000
dac,5.790000
dad,5.670000
dae,9.960000
daf,9.800000
dag,9.960000
dah,6.990000
dai,5.050000
daj,6.820000
dak,8.220000
dal,7.260000
dam,6.170000
dan,9.230000
dao,6.500000
dap,6.730000
daq,9.500000
dar,5.650000
das,8.840000
dat,9.610000
dau,7.560000
dav,8.650000
daw,7.960000
dax,8.550000
day,5.170000
daz,6.090000
dba,5.740000
dbb,6.120000
dbc,7.080000
dbd,7.160000
dbe,6.200000
dbf,6.000000
dbg,6.920000
dbh,9.920000
dbi,5.290000
dbj,5.910000
dbk,9.660000
dbl,6.590000
dbm,9.310000
dbn,8.620000
dbo,8.510000
dbp,9.190000
dbq,7.070000
dbr,7.740000
dbs,5.930000
dbt,9.370000
dbu,6.650000
dbv,6.890000
dbw,7.170000
dbx,7.520000
dby,7.650000
dbz,9.910000
dca,8.660000
dcb,5.460000
dcc,8.850000
dcd,5.970000
dce,6.300000
dcf,8.650000
dcg,8.470000
dch,6.120000
dci,5.860000
dcj,9.470000
dck,9.130000
dcl,5.010000
dcm,7.570000
dcn,9.070000
dco,5.210000
dcp,5.910000
dcq,8.400000
dcr,5.180000
dcs,7.350000
dct,8.080000
dcu,5.710000
dcv,8.250000
dcw,8.420000
dcx,8.350000
dcy,8.330000
dcz,6.800000
dda,6.060000
ddb,6.880000
ddc,6.800000
ddd,6.410000
dde,6.600000
ddf,7.850000
ddg,8.090000
ddh,8.770000
ddi,6.600000
ddj,7.920000
ddk,9.220000
ddl,5.840000
ddm,6.280000
ddn,5.110000
ddo,7.790000
ddp,5.870000
ddq,8.150000
ddr,5.930000
dds,6.280000
ddt,9.750000
ddu,7.870000
ddv,6.240000
ddw,6.660000
ddx,9.570000
ddy,6.760000
ddz,7.980000
dea,7.050000
deb,6.490000
dec,9.170000
ded,9.580000
dee,5.750000
def,7.590000
deg,8.820000
deh,5.290000
dei,8.010000
dej,9.620000
dek,9.080000
del,6.710000
dem,9.810000
den,5.570000
deo,9.970000
dep,8.500000
deq,9.660000
der,8.650000
des,8.520000
det,7.200000
deu,5.460000
dev,5.430000
dew,8.580000
dex,6.110000
dey,5.620000
dez,9.950000
dfa,7.950000
dfb,5.940000
dfc,6.910000
dfd,7.650000
dfe,10.000000
dff,6.040000
dfg,7.400000
dfh,9.670000
dfi,6.690000
dfj,8.920000
dfk,9.970000
dfl,6.660000
dfm,7.980000
dfn,5.640000
dfo,9.470000
dfp,5.110000
dfq,5.030000
dfr,9.450000
dfs,5.240000
dft,8.260000
dfu,9.180000
dfv,5.250000
dfw,7.940000
dfx,8.260000
dfy,6.020000
dfz,6.790000
dga,5.370000
dgb,6.390000
dgc,6.330000
dgd,6.870000
dge,9.120000
dgf,7.030000
dgg,7.510000
dgh,9.960000
dgi,6.330000
dgj,7.340000
dgk,6.150000
dgl,7.920000
dgm,6.240000
dgn,6.560000
dgo,7.980000
dgp,7.610000
dgq,5.330000
dgr,5.920000
dgs,8.570000
dgt,5.400000
dgu,9.260000
dgv,5.310000
dgw,6.360000
dgx,6.700000
dgy,8.700000
dgz,8.050000
dha,5.240000
dhb,5.330000
dhc,6.790000
dhd,5.470000
dhe,6.470000
dhf,6.140000
dhg,6.110000
dhh,7.320000
dhi,6.420000
dhj,7.030000
dhk,7.170000
dhl,6.620000
dhm,9.390000
dhn,5.800000
dho,7.710000
dhp,7.910000
dhq,6.040000
dhr,8.370000
dhs,8.360000
dht,7.270000
dhu,7.770000
dhv,9.480000
dhw,8.400000
dhx,7.940000
dhy,9.400000
dhz,8.960000
dia,6.480000
dib,9.660000
dic,5.770000
did,6.970000
die,6.540000
dif,8.760000
dig,9.800000
dih,8.880000
dii,5.620000
dij,6.080000
dik,9.470000
dil,8.830000
dim,5.340000
din,8.460000
dio,9.670000
dip,5.650000
diq,9.090000
dir,8.020000
dis,6.580000
dit,8.740000
diu,8.630000
div,9.530000
diw,7.960000
dix,8.240000
diy,9.760000
diz,5.770000
dja,6.150000
djb,5.350000
djc,9.540000
djd,9.620000
dje,7.690000
djf,7.200000
djg,5.220000
djh,8.000000
dji,6.520000
djj,5.200000
djk,6.750000
djl,6.090000
djm,9.920000
djn,6.750000
djo,6.300000
djp,6.380000
djq,8.620000
djr,5.450000
djs,9.310000
djt,5.340000
dju,6.020000
djv,9.120000
djw,9.940000
djx,8.990000
djy,6.870000
djz,9.690000
dka,8.560000
dkb,8.980000
dkc,8.050000
dkd,9.700000
dke,5.190000
dkf,5.340000
dkg,6.410000
dkh,5.490000
dki,6.520000
dkj,6.940000
dkk,8.790000
dkl,8.080000
dkm,8.300000
dkn,9.830000
dko,8.360000
dkp,5.150000
dkq,6.550000
dkr,6.520000
dks,8.820000
dkt,6.870000
dku,8.500000
dkv,7.130000
dkw,9.440000
dkx,7.930000
dky,8.350000
dkz,5.770000
dla,9.810000
dlb,8.240000
dlc,6.410000
dld,5.260000
dle,9.920000
dlf,8.580000
dlg,5.000000
dlh,5.100000
dli,7.070000
dlj,5.200000
dlk,9.170000
dll,6.080000
dlm,6.160000
dln,5.960000
dlo,9.520000
dlp,5.470000
dlq,6.400000
dlr,8.970000
dls,9.960000
dlt,9.870000
dlu,7.500000
dlv,5.310000
dlw,7.260000
dlx,7.780000
dly,5.250000
dlz,5.670000
dma,9.750000
dmb,8.960000
dmc,5.770000
dmd,7.490000
dme,7.030000
dmf,7.410000
dmg,9.800000
dmh,6.230000
dmi,9.810000
dmj,6.430000
dmk,8.640000
dml,9.140000
dmm,8.880000
dmn,8.680000
dmo,6.740000
dmp,9.690000
dmq,9.140000
dmr,9.540000
dms,7.380000
dmt,7.790000
dmu,7.150000
dmv,9.380000
dmw,5.720000
dmx,8.550000
dmy,8.630000
dmz,5.960000
dna,9.230000
dnb,5.140000
dnc,7.840000
dnd,6.540000
dne,8.100000
dnf,7.530000
dng,7.020000
dnh,7.540000
dni,8.620000
dnj,7.810000
dnk,8.380000
dnl,8.060000
dnm,6.580000
dnn,5.110000
dno,7.290000
dnp,5.630000
dnq,8.500000
dnr,5.160000
dns,6.160000
dnt,6.530000
dnu,7.830000
dnv,7.920000
dnw,7.270000
dnx,9.780000
dny,5.040000
dnz,9.440000
doa,9.230000
dob,5.760000
doc,9.940000
dod,7.520000
doe,9.650000
dof,8.650000
dog,9.230000
doh,8.830000
doi,5.870000
doj,6.310000
dok,8.400000
dol,7.570000
dom,5.780000
don,7.380000
doo,8.970000
dop,8.400000
doq,8.620000
dor,8.370000
dos,5.460000
dot,8.340000
dou,8.530000
dov,9.140000
dow,8.600000
dox,8.420000
doy,9.960000
doz,8.580000
dpa,6.610000
dpb,8.180000
dpc,5.370000
dpd,7.090000
dpe,9.270000
dpf,7.770000
dpg,6.170000
dph,8.310000
dpi,6.320000
dpj,8.150000
dpk,6.510000
dpl,6.200000
dpm,7.370000
dpn,9.700000
dpo,6.710000
dpp,9.190000
dpq,7.780000
dpr,5.940000
dps,6.750000
dpt,9.850000
dpu,8.710000
dpv,7.350000
dpw,9.830000
dpx,10.000000
dpy,8.410000
dpz,9.290000
dqa,5.380000
dqb,6.640000
dqc,6.830000
dqd,6.220000
dqe,5.850000
dqf,7.360000
dqg,7.440000
dqh,8.420000
dqi,7.150000
dqj,8.450000
dqk,7.780000
dql,9.080000
dqm,6.930000
dqn,9.970000
dqo,9.950000
dqp,9.820000
dqq,5.310000
dqr,5.210000
dqs,9.380000
dqt,5.170000
dqu,7.300000
dqv,9.710000
dqw,6.620000
dqx,5.280000
dqy,7.990000
dqz,6.160000
dra,6.370000
drb,7.700000
drc,7.680000
drd,5.320000
dre,6.660000
drf,5.960000
drg,9.620000
drh,9.270000
dri,7.770000
drj,7.930000
drk,7.400000
drl,5.340000
drm,5.790000
drn,7.070000
dro,9.650000
drp,7.740000
drq,9.370000
drr,7.950000
drs,9.540000
drt,8.320000
dru,5.310000
drv,7.040000
drw,8.170000
drx,7.630000
dry,6.990000
drz,5.030000
dsa,9.660000
dsb,6.580000
dsc,8.530000
dsd,5.960000
dse,5.490000
dsf,6.550000
dsg,6.310000
dsh,6.410000
dsi,7.910000
dsj,9.110000
dsk,6.280000
dsl,5.910000
dsm,9.160000
dsn,9.270000
dso,6.910000
dsp,7.040000
dsq,9.740000
dsr,6.970000
dss,6.060000
dst,7.990000
dsu,7.490000
dsv,5.180000
dsw,6.500000
dsx,9.810000
dsy,5.580000
dsz,6.720000
dta,8.910000
dtb,9.240000
dtc,9.960000
dtd,8.800000
dte,9.090000
dtf,7.820000
dtg,7.600000
dth,6.660000
dti,8.530000
dtj,5.070000
dtk,7.700000
dtl,9.560000
dtm,6.650000
dtn,8.360000
dto,6.930000
dtp,9.710000
dtq,7.590000
dtr,7.720000
dts,6.960000
dtt,8.270000
dtu,8.360000
dtv,7.250000
dtw,7.300000
dtx,7.570000
dty,7.210000
dtz,7.270000
dua,9.290000
dub,7.870000
duc,9.490000
dud,6.770000
due,6.040000
duf,9.660000
dug,5.540000
duh,9.230000
dui,9.120000
duj,6.190000
duk,9.980000
dul,8.550000
dum,7.120000
dun,8.070000
duo,8.440000
dup,8.340000
duq,8.510000
dur,6.960000
dus,9.500000
dut,5.320000
duu,9.450000
duv,8.840000
duw,8.820000
dux,8.320000
duy,7.520000
duz,7.150000
dva,7.360000
dvb,9.780000
dvc,7.070000
dvd,8.800000
dve,8.940000
dvf,9.730000
dvg,7.240000
dvh,7.460000
dvi,6.990000
dvj,5.060000
dvk,6.270000
dvl,5.090000
dvm,7.470000
dvn,5.180000
dvo,9.960000
dvp,6.670000
dvq,8.560000
dvr,9.720000
dvs,7.120000
dvt,8.680000
dvu,5.160000
dvv,8.970000
dvw,5.190000
dvx,9.250000
dvy,9.360000
dvz,6.020000
dwa,9.810000
dwb,9.910000
dwc,9.710000
dwd,9.450000
dwe,8.660000
dwf,7.730000
dwg,6.370000
dwh,8.220000
dwi,8.350000
dwj,7.440000
dwk,9.720000
dwl,9.660000
dwm,9.730000
dwn,6.250000
dwo,9.550000
dwp,6.500000
dwq,5.860000
dwr,9.290000
dws,5.570000
dwt,6.000000
dwu,9.960000
dwv,8.620000
dww,7.010000
dwx,6.180000
dwy,8.390000
dwz,8.530000
dxa,7.880000
dxb,6.250000
dxc,5.030000
dxd,5.940000
dxe,9.540000
dxf,8.910000
dxg,6.430000
dxh,5.590000
dxi,5.580000
dxj,6.170000
dxk,8.800000
dxl,6.960000
dxm,9.760000
dxn,5.140000
dxo,5.640000
dxp,5.920000
dxq,8.110000
dxr,9.520000
dxs,6.800000
dxt,6.320000
dxu,9.590000
dxv,6.710000
dxw,8.080000
dxx,5.730000
dxy,6.720000
dxz,9.020000
dya,6.710000
dyb,7.460000
dyc,9.740000
dyd,6.170000
dye,7.550000
dyf,8.560000
dyg,8.240000
dyh,8.290000
dyi,9.730000
dyj,9.150000
dyk,9.780000
dyl,6.680000
dym,9.270000
dyn,5.830000
dyo,9.070000
dyp,5.240000
dyq,5.710000
dyr,6.280000
dys,9.840000
dyt,7.120000
dyu,5.610000
dyv,6.840000
dyw,8.350000
dyx,6.960000
dyy,5.980000
dyz,9.040000
dza,9.730000
dzb,5.700000
dzc,9.910000
dzd,8.460000
dze,6.020000
dzf,5.620000
dzg,9.180000
dzh,6.140000
dzi,7.050000
dzj,5.060000
dzk,6.600000
dzl,5.300000
dzm,6.410000
dzn,6.420000
dzo,6.370000
dzp,5.140000
dzq,7.670000
dzr,8.690000
dzs,9.030000
dzt,9.090000
dzu,6.440000
dzv,6.060000
dzw,9.130000
dzx,9.130000
dzy,5.030000
dzz,6.220000
eaa,6.810000
eab,5.640000
eac,8.680000
ead,8.800000
eae,5.250000
eaf,8.590000
eag,8.100000
eah,6.160000
eai,5.270000
eaj,6.810000
eak,6.180000
eal,6.080000
eam,7.430000
ean,9.220000
eao,7.250000
eap,5.960000
eaq,8.040000
ear,5.260000
eas,5.360000
eat,7.470000
eau,9.680000
eav,9.510000
eaw,9.430000
eax,6.080000
eay,6.300000
eaz,7.690000
eba,5.930000
ebb,8.710000
ebc,7.040000
ebd,5.540000
ebe,8.570000
ebf,6.110000
ebg,7.180000
ebh,6.880000
ebi,7.690000
ebj,9.060000
ebk,8.210000
ebl,8.330000
ebm,8.890000
ebn,8.060000
ebo,7.540000
ebp,5.350000
ebq,8.160000
ebr,6.030000
ebs,9.640000
ebt,9.070000
ebu,10.000000
ebv,5.000000
ebw,7.750000
ebx,8.570000
eby,7.010000
ebz,6.970000
eca,7.210000
ecb,6.750000
ecc,8.980000
ecd,9.680000
ece,6.910000
ecf,9.750000
ecg,6.890000
ech,6.400000
eci,6.320000
ecj,9.680000
eck,9.780000
ecl,9.380000
ecm,7.360000
ecn,9.540000
eco,8.090000
ecp,8.900000
ecq,9.400000
ecr,7.950000
ecs,5.070000
ect,6.670000
ecu,9.420000
ecv,7.910000
ecw,5.750000
ecx,7.610000
ecy,5.560000
ecz,8.810000
eda,6.050000
edb,5.000000
edc,8.840000
edd,6.380000
ede,5.080000
edf,6.380000
edg,8.520000
edh,9.940000
edi,7.880000
edj,8.090000
edk,8.770000
edl,9.950000
edm,8.430000
edn,7.590000
edo,5.180000
edp,6.400000
edq,8.170000
edr,8.690000
eds,5.870000
edt,9.370000
edu,8.040000
edv,7.040000
edw,8.810000
edx,9.780000
edy,8.580000
edz,5.490000
eea,9.770000
eeb,6.790000
eec,8.080000
eed,7.400000
eee,8.700000
eef,6.160000
eeg,5.050000
eeh,9.480000
eei,7.770000
eej,5.880000
eek,8.760000
eel,9.810000
eem,8.030000
een,8.870000
eeo,8.010000
eep,7.980000
eeq,6.660000
eer,5.020000
ees,8.340000
eet,9.510000
eeu,5.840000
eev,7.190000
eew,7.280000
eex,7.470000
eey,8.410000
eez,6.500000
efa,9.160000
efb,9.200000
efc,5.930000
efd,9.600000
efe,6.220000
eff,8.060000
efg,7.050000
efh,8.380000
efi,6.580000
efj,6.200000
efk,5.410000
efl,7.690000
efm,6.520000
efn,6.910000
efo,7.740000
efp,8.100000
efq,9.260000
efr,9.480000
efs,7.040000
eft,5.860000
efu,8.880000
efv,9.570000
efw,5.180000
efx,8.950000
efy,8.120000
efz,6.620000
ega,7.270000
egb,6.980000
egc,5.050000
egd,6.510000
ege,8.460000
egf,6.320000
egg,8.560000
egh,5.210000
egi,5.150000
egj,5.390000
egk,6.090000
egl,8.530000
egm,6.170000
egn,9.200000
ego,6.720000
egp,7.950000
egq,9.470000
egr,6.000000
egs,8.250000
egt,8.830000
egu,6.230000
egv,9.180000
egw,5.470000
egx,5.120000
egy,5.550000
egz,6.050000
eha,6.060000
ehb,5.550000
ehc,8.680000
ehd,6.070000
ehe,8.290000
ehf,7.110000
ehg,6.660000
ehh,7.420000
ehi,9.850000
ehj,7.480000
ehk,9.550000
ehl,8.410000
ehm,9.560000
ehn,6.760000
eho,8.760000
ehp,8.200000
ehq,7.150000
ehr,5.480000
ehs,9.550000
eht,8.140000
ehu,7.150000
ehv,9.650000
ehw,5.560000
ehx,8.470000
ehy,7.080000
ehz,8.600000
eia,8.110000
eib,5.790000
eic,6.890000
eid,9.440000
eie,5.020000
eif,6.310000
eig,5.510000
eih,7.500000
eii,7.600000
eij,8.010000
eik,7.530000
eil,6.690000
eim,9.700000
ein,9.740000
eio,5.890000
eip,8.510000
eiq,8.360000
eir,6.460000
eis,7.610000
eit,5.220000
eiu,7.230000
eiv,8.180000
eiw,5.040000
eix,7.590000
eiy,9.310000
eiz,6.850000
eja,7.020000
ejb,6.120000
ejc,6.770000
ejd,7.050000
eje,5.190000
ejf,7.380000
ejg,7.320000
ejh,6.970000
eji,9.140000
ejj,8.660000
ejk,9.890000
ejl,9.930000
ejm,5.300000
ejn,6.830000
ejo,6.620000
ejp,6.600000
ejq,8.960000
ejr,9.590000
ejs,5.810000
ejt,7.040000
eju,8.470000
ejv,6.430000
ejw,8.410000
ejx,7.330000
ejy,5.690000
ejz,8.900000
eka,7.080000
ekb,8.730000
ekc,9.080000
ekd,5.600000
eke,8.820000
ekf,8.240000
ekg,9.780000
ekh,9.790000
eki,7.250000
ekj,5.040000
ekk,6.870000
ekl,7.160000
ekm,8.450000
ekn,6.840000
eko,7.530000
ekp,7.030000
ekq,6.180000
ekr,5.960000
eks,8.370000
ekt,7.290000
eku,7.850000
ekv,5.450000
ekw,5.780000
ekx,5.890000
eky,6.060000
ekz,7.010000
ela,8.460000
elb,8.370000
elc,8.280000
eld,9.980000
ele,6.590000
elf,6.210000
elg,8.520000
elh,9.570000
eli,7.060000
elj,8.490000
elk,7.740000
ell,8.620000
elm,9.110000
eln,5.240000
elo,5.200000
elp,9.840000
elq,9.070000
elr,8.910000
els,9.630000
elt,8.530000
elu,7.530000
elv,9.030000
elw,6.190000
elx,9.060000
ely,8.210000
elz,9.980000
ema,7.910000
emb,6.110000
emc,9.680000
emd,9.780000
eme,7.190000
emf,6.010000
emg,6.330000
emh,7.800000
emi,8.940000
emj,9.480000
emk,6.740000
eml,5.180000
emm,8.500000
emn,9.860000
emo,5.210000
emp,5.930000
emq,8.540000
emr,8.180000
ems,6.630000
emt,5.550000
emu,6.430000
emv,5.990000
emw,8.580000
emx,8.080000
emy,5.700000
emz,8.230000
ena,8.550000
enb,7.200000
enc,6.200000
end,9.460000
ene,9.480000
enf,8.280000
eng,7.080000
enh,8.670000
eni,9.630000
enj,6.840000
enk,8.860000
enl,6.100000
enm,5.870000
enn,7.210000
eno,7.440000
enp,9.330000
enq,10.000000
enr,7.940000
ens,7.400000
ent,5.100000
enu,6.240000
env,7.680000
enw,5.010000
enx,9.010000
eny,7.920000
enz,6.960000
eoa,8.310000
eob,5.810000
eoc,8.430000
eod,5.240000
eoe,6.560000
eof,8.440000
eog,7.280000
eoh,8.860000
eoi,9.590000
eoj,5.100000
eok,7.260000
eol,5.290000
eom,9.500000
eon,9.800000
eoo,5.830000
eop,9.220000
eoq,6.420000
eor,5.210000
eos,6.950000
eot,5.880000
eou,7.430000
eov,9.600000
eow,9.990000
eox,9.680000
eoy,9.390000
eoz,9.310000
epa,9.540000
epb,8.640000
epc,6.510000
epd,9.840000
epe,8.700000
epf,5.880000
epg,7.590000
eph,6.510000
epi,7.470000
epj,5.220000
epk,7.250000
epl,9.870000
epm,9.650000
epn,5.520000
epo,7.130000
epp,5.880000
epq,5.680000
epr,7.700000
eps,5.770000
ept,9.710000
epu,7.220000
epv,8.880000
epw,9.710000
epx,9.010000
epy,9.250000
epz,5.130000
eqa,7.760000
eqb,7.890000
eqc,5.630000
eqd,9.560000
eqe,8.140000
eqf,9.460000
eqg,5.240000
eqh,7.000000
eqi,8.590000
eqj,9.520000
eqk,9.770000
eql,9.680000
eqm,6.760000
eqn,7.610000
eqo,5.150000
eqp,7.390000
eqq,8.390000
eqr,9.200000
eqs,8.610000
eqt,9.650000
equ,6.150000
eqv,5.600000
eqw,7.070000
eqx,8.570000
eqy,6.190000
eqz,9.060000
era,5.660000
erb,7.760000
erc,8.200000
erd,8.070000
ere,9.610000
erf,6.700000
erg,5.530000
erh,5.310000
eri,5.500000
erj,5.190000
erk,8.230000
erl,5.820000
erm,5.470000
ern,7.780000
ero,7.570000
erp,9.940000
erq,8.110000
err,7.040000
ers,5.160000
ert,9.500000
eru,5.000000
erv,8.250000
erw,8.240000
erx,9.780000
ery,7.760000
erz,5.020000
esa,5.010000
esb,7.520000
esc,9.100000
esd,7.360000
ese,6.680000
esf,5.760000
esg,7.680000
esh,5.070000
esi,6.480000
esj,9.350000
esk,6.870000
esl,9.880000
esm,6.340000
esn,5.280000
eso,7.780000
esp,9.860000
esq,8.230000
esr,8.550000
ess,5.010000
est,9.510000
esu,6.950000
esv,9.010000
esw,9.030000
esx,6.710000
esy,7.190000
esz,7.480000
eta,9.670000
etb,7.720000
etc,7.090000
etd,5.580000
ete,6.540000
etf,8.470000
etg,7.920000
eth,8.010000
eti,8.060000
etj,7.780000
etk,9.910000
etl,5.450000
etm,8.590000
etn,5.650000
eto,7.880000
etp,7.790000
etq,8.820000
etr,8.320000
ets,9.960000
ett,6.650000
etu,9.610000
etv,8.730000
etw,8.090000
etx,7.530000
ety,5.840000
etz,9.710000
eua,7.630000
eub,7.090000
euc,9.320000
eud,8.690000
eue,8.160000
euf,8.190000
eug,7.910000
euh,5.930000
eui,9.160000
euj,9.460000
euk,7.800000
eul,5.520000
eum,5.590000
eun,9.520000
euo,8.770000
eup,9.870000
euq,6.130000
eur,6.610000
eus,5.990000
eut,9.610000
euu,6.860000
euv,8.680000
euw,8.700000
eux,7.240000
euy,9.440000
euz,8.870000
eva,7.740000
evb,7.970000
evc,7.820000
evd,8.410000
eve,5.690000
evf,9.500000
evg,8.170000
evh,6.200000
evi,6.370000
evj,7.340000
evk,9.250000
evl,6.730000
evm,9.770000
evn,9.870000
evo,5.260000
evp,8.540000
evq,8.230000
evr,9.770000
evs,9.840000
evt,5.040000
evu,8.730000
evv,5.000000
evw,6.240000
evx,7.810000
evy,6.610000
evz,8.480000
ewa,6.480000
ewb,8.580000
ewc,8.500000
ewd,8.570000
ewe,6.340000
ewf,9.250000
ewg,8.190000
ewh,8.700000
ewi,7.950000
ewj,7.370000
ewk,9.230000
ewl,8.850000
ewm,5.140000
ewn,8.250000
ewo,6.650000
ewp,7.240000
ewq,8.280000
ewr,9.550000
ews,5.150000
ewt,8.930000
ewu,9.490000
ewv,5.110000
eww,6.490000
ewx,9.610000
ewy,8.980000
ewz,8.470000
exa,5.230000
exb,7.290000
exc,7.970000
exd,9.220000
exe,8.450000
exf,6.960000
exg,8.570000
exh,6.780000
exi,8.780000
exj,9.830000
exk,5.690000
exl,9.550000
exm,8.750000
